File_A, File_B, Confidence, Support, NS, PS, NS_Samp, PS_Samp, Precision_NS, Recall_NS, Precision_PS, Recall_PS, MaxReservoirSize, TargetPercentage
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_350_SHACL.ttl,0.9,350,3405,9987,3405,9506,1.00,1.00,0.98,0.93,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_450_SHACL.ttl,0.9,450,3012,9045,3012,8634,1.00,1.00,0.97,0.93,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_500_SHACL.ttl,0.9,500,2891,8702,2891,8314,1.00,1.00,0.97,0.93,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.9_1000_SHACL.ttl,0.9,1000,1701,5023,1701,4791,1.00,1.00,0.95,0.91,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1_SHACL.ttl,0.75,1,82651,405344,82651,368144,1.00,1.00,1.00,0.91,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_10_SHACL.ttl,0.75,10,23640,91947,23640,84297,1.00,1.00,1.00,0.91,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_25_SHACL.ttl,0.75,25,14683,56744,14683,52319,1.00,1.00,0.99,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_50_SHACL.ttl,0.75,50,9920,37328,9920,34615,1.00,1.00,0.99,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_100_SHACL.ttl,0.75,100,6596,23944,6596,22402,1.00,1.00,0.98,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_150_SHACL.ttl,0.75,150,5279,19405,5279,18237,1.00,1.00,0.98,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_200_SHACL.ttl,0.75,200,4519,16674,4519,15696,1.00,1.00,0.98,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_250_SHACL.ttl,0.75,250,4010,14930,4010,14085,1.00,1.00,0.97,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_300_SHACL.ttl,0.75,300,3682,13726,3682,12966,1.00,1.00,0.97,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_350_SHACL.ttl,0.75,350,3405,12771,3405,12082,1.00,1.00,0.97,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_450_SHACL.ttl,0.75,450,3012,11472,3012,10880,1.00,1.00,0.97,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_500_SHACL.ttl,0.75,500,2891,10962,2891,10415,1.00,1.00,0.97,0.92,1250,100
/app/local/Output/Latest-wo-max-card/wikidata/default/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,/app/local/Output/Latest-wo-max-card/wikidata/sampled/sp-100-rs-1250/WikiData_CLEAN_DATASET_FILE_CUSTOM_0.75_1000_SHACL.ttl,0.75,1000,1701,6495,1701,6220,1.00,1.00,0.94,0.90,1250,100
