class,countInstances,timeInSec
http://yago-knowledge.org/resource/Real_Audiencia,12,0
http://yago-knowledge.org/resource/File_hosting_service,12,0
http://yago-knowledge.org/resource/Film_format,12,0
http://yago-knowledge.org/resource/Erathem,12,0
http://yago-knowledge.org/resource/Non-SI_units_mentioned_in_the_SI,12,0
http://yago-knowledge.org/resource/League_of_Nations_mandate,12,0
http://yago-knowledge.org/resource/Mechanism_(engineering),12,0
http://yago-knowledge.org/resource/Solution,12,0
http://yago-knowledge.org/resource/WWE_No_Way_Out,12,0
http://yago-knowledge.org/resource/Equine_coat_color,12,0
http://yago-knowledge.org/resource/Men's_World_Floorball_Championship,12,0
http://yago-knowledge.org/resource/United_States_Open_(squash),12,0
http://yago-knowledge.org/resource/Integral_graph,12,0
http://yago-knowledge.org/resource/Christmas_market,12,0
http://yago-knowledge.org/resource/Scroll,12,0
http://yago-knowledge.org/resource/Departments_of_Benin,12,0
http://yago-knowledge.org/resource/Cube_(algebra),12,0
http://yago-knowledge.org/resource/Transmembrane_protein,12,0
http://yago-knowledge.org/resource/Hill_castle,12,0
http://yago-knowledge.org/resource/FIFA_World_Cup_Official_Match_Ball,12,0
http://yago-knowledge.org/resource/Worker_cooperative,12,0
http://yago-knowledge.org/resource/Monster,12,0
http://yago-knowledge.org/resource/Zapovednik,12,0
http://yago-knowledge.org/resource/Beta_Lyrae_variable,12,0
http://yago-knowledge.org/resource/Ghost_station,12,0
http://yago-knowledge.org/resource/Amazons_(DC_Comics),12,0
http://yago-knowledge.org/resource/Presidential_Cycling_Tour_of_Turkey,12,0
http://yago-knowledge.org/resource/Automated_machine,12,0
http://yago-knowledge.org/resource/Name_calling,12,0
http://yago-knowledge.org/resource/Aviation_Regiment,12,0
http://yago-knowledge.org/resource/Cantref,12,0
http://yago-knowledge.org/resource/Encyclopedic_dictionary,12,0
http://yago-knowledge.org/resource/Military_strategy,12,0
http://yago-knowledge.org/resource/Eulerian_path,12,0
http://yago-knowledge.org/resource/Telescope,12,0
http://yago-knowledge.org/resource/Chrono_des_Nations,12,0
http://yago-knowledge.org/resource/Zeppelin,12,0
http://yago-knowledge.org/resource/Electrical_connector,12,0
http://yago-knowledge.org/resource/Equal_temperament,12,0
http://yago-knowledge.org/resource/Cruise_missile_submarine,12,0
http://yago-knowledge.org/resource/Geological_survey,12,0
http://yago-knowledge.org/resource/ICF_Canoe_Sprint_World_Championships,12,0
http://yago-knowledge.org/resource/Metropolitan_regions_in_Germany,12,0
http://yago-knowledge.org/resource/Cantons_of_Luxembourg,12,0
http://yago-knowledge.org/resource/Kaibōkan,12,0
http://yago-knowledge.org/resource/Municipalities_of_East_Timor,12,0
http://yago-knowledge.org/resource/Tankette,12,0
http://yago-knowledge.org/resource/Angel,12,0
http://yago-knowledge.org/resource/Commercial_area,12,0
http://yago-knowledge.org/resource/Operation_(mathematics),12,0
http://yago-knowledge.org/resource/Shooting_at_the_Pan_American_Games,12,0
http://yago-knowledge.org/resource/Comedic_genres,12,0
http://yago-knowledge.org/resource/Numbered_Air_Force,12,0
http://yago-knowledge.org/resource/Hundred_Flowers_Awards,12,0
http://yago-knowledge.org/resource/Character_class,12,0
http://yago-knowledge.org/resource/Government_of_Spain,12,0
http://yago-knowledge.org/resource/Hymn_tune,12,0
http://yago-knowledge.org/resource/Era_(geology),12,0
http://yago-knowledge.org/resource/Districts_of_Ivory_Coast,12,0
http://yago-knowledge.org/resource/Light_infantry,12,0
http://yago-knowledge.org/resource/Meme,12,0
http://yago-knowledge.org/resource/Lieu-dit,12,0
http://yago-knowledge.org/resource/Graph_database,12,0
http://yago-knowledge.org/resource/Confraternity,12,0
http://yago-knowledge.org/resource/List_of_URI_schemes,12,0
http://yago-knowledge.org/resource/Culture-bound_syndrome,12,0
http://yago-knowledge.org/resource/Input_method,12,0
http://yago-knowledge.org/resource/Tithe_barns_in_Europe,12,0
http://yago-knowledge.org/resource/Hong_Kong_legislative_elections,12,0
http://yago-knowledge.org/resource/Diminutive,12,0
http://yago-knowledge.org/resource/Oath,12,0
http://yago-knowledge.org/resource/Equestrian_at_the_Pan_American_Games,12,0
http://yago-knowledge.org/resource/German_Open_(badminton),12,0
http://yago-knowledge.org/resource/Otoyol,12,0
http://yago-knowledge.org/resource/Competitive_programming,12,0
http://yago-knowledge.org/resource/Audio_and_video_interfaces_and_connectors,12,0
http://yago-knowledge.org/resource/Housing_authority,12,0
http://yago-knowledge.org/resource/Telephone_number,12,0
http://yago-knowledge.org/resource/Comedy_album,12,0
http://yago-knowledge.org/resource/Fencing_at_the_Pan_American_Games,12,0
http://yago-knowledge.org/resource/Solar_vehicle,12,0
http://yago-knowledge.org/resource/Cavalry,12,0
http://yago-knowledge.org/resource/Miami_Open_(tennis),12,0
http://yago-knowledge.org/resource/Database_engine,13,0
http://yago-knowledge.org/resource/Formal_language,13,0
http://yago-knowledge.org/resource/Speedway_Grand_Prix_of_Great_Britain,13,0
http://yago-knowledge.org/resource/Tribal_Council,13,0
http://yago-knowledge.org/resource/Japan_Open_(badminton),13,0
http://yago-knowledge.org/resource/Challenge_(rhetoric),13,0
http://yago-knowledge.org/resource/Tracking_and_data_relay_satellite,13,0
http://yago-knowledge.org/resource/Particle_detector,13,0
http://yago-knowledge.org/resource/Computer_worm,13,0
http://yago-knowledge.org/resource/Flat_(landform),13,0
http://yago-knowledge.org/resource/Test_automation_framework,13,0
http://yago-knowledge.org/resource/List_of_Hasidic_dynasties,13,0
http://yago-knowledge.org/resource/Electronic_circuit,13,0
http://yago-knowledge.org/resource/Moons_of_Neptune,13,0
http://yago-knowledge.org/resource/Cirque,13,0
http://yago-knowledge.org/resource/Repair_ship,13,0
http://yago-knowledge.org/resource/Bisphenol,13,0
http://yago-knowledge.org/resource/Infantry_mobility_vehicle,13,0
http://yago-knowledge.org/resource/Airports_for_antique_aircraft,13,0
http://yago-knowledge.org/resource/Public_administration,13,0
http://yago-knowledge.org/resource/Brigade_group,13,0
http://yago-knowledge.org/resource/Tetralogy,13,0
http://yago-knowledge.org/resource/Juggling_pattern,13,0
http://yago-knowledge.org/resource/Zagreb_Indoors,13,0
http://yago-knowledge.org/resource/Ghat,13,0
http://yago-knowledge.org/resource/Sport_bike,13,0
http://yago-knowledge.org/resource/Regions_of_Saudi_Arabia,13,0
http://yago-knowledge.org/resource/Player_character,13,0
http://yago-knowledge.org/resource/Asian_Cross_Country_Championships,13,0
http://yago-knowledge.org/resource/Cranial_nerves,13,0
http://yago-knowledge.org/resource/Criminal_code,13,0
http://yago-knowledge.org/resource/Regional-Express,13,0
http://yago-knowledge.org/resource/Grave_field,13,0
http://yago-knowledge.org/resource/WCT_Tournament_of_Champions,13,0
http://yago-knowledge.org/resource/Anti-tank_mine,13,0
http://yago-knowledge.org/resource/Virginia_Slims_of_Indianapolis,13,0
http://yago-knowledge.org/resource/Oldest_people,13,0
http://yago-knowledge.org/resource/Prefix,13,0
http://yago-knowledge.org/resource/Wrestling_at_the_Pan_American_Games,13,0
http://yago-knowledge.org/resource/Vocational_university,13,0
http://yago-knowledge.org/resource/Disability_sport_classification,13,0
http://yago-knowledge.org/resource/Spelling_alphabet,13,0
http://yago-knowledge.org/resource/Galleon,13,0
http://yago-knowledge.org/resource/Ministry_of_Religious_Affairs,13,0
http://yago-knowledge.org/resource/Nonprofit_corporation,13,0
http://yago-knowledge.org/resource/Petroleum_industry,13,0
http://yago-knowledge.org/resource/Vacuum_tube,13,0
http://yago-knowledge.org/resource/Legislative_assembly,13,0
http://yago-knowledge.org/resource/Urban_rail_transit,13,0
http://yago-knowledge.org/resource/Annexation,13,0
http://yago-knowledge.org/resource/Astrological_sign,13,0
http://yago-knowledge.org/resource/Off-road_vehicle,13,0
http://yago-knowledge.org/resource/Royal_guard,13,0
http://yago-knowledge.org/resource/Stereotype,13,0
http://yago-knowledge.org/resource/Circuit_(administrative_division),13,0
http://yago-knowledge.org/resource/Tour_of_Flanders_for_Women,13,0
http://yago-knowledge.org/resource/Singapore_Grand_Prix,13,0
http://yago-knowledge.org/resource/Strongly_regular_graph,13,0
http://yago-knowledge.org/resource/Residential_community,13,0
http://yago-knowledge.org/resource/Colleges_of_technology_in_Japan,13,0
http://yago-knowledge.org/resource/Quango,13,0
http://yago-knowledge.org/resource/Strade_Bianche,13,0
http://yago-knowledge.org/resource/Statute_of_Autonomy,13,0
http://yago-knowledge.org/resource/Skeleton,13,0
http://yago-knowledge.org/resource/Impact_crater_lake,13,0
http://yago-knowledge.org/resource/Saddle_(landform),13,0
http://yago-knowledge.org/resource/Symmetric_graph,13,0
http://yago-knowledge.org/resource/Social_organization,13,0
http://yago-knowledge.org/resource/Imperial_Conference,13,0
http://yago-knowledge.org/resource/Isle_of_Man_TT,13,0
http://yago-knowledge.org/resource/Legal_proceeding,13,0
http://yago-knowledge.org/resource/Column,13,0
http://yago-knowledge.org/resource/Survey_(human_research),13,0
http://yago-knowledge.org/resource/Team_sport,13,0
http://yago-knowledge.org/resource/Eurocard_Open,13,0
http://yago-knowledge.org/resource/Desert_island,13,0
http://yago-knowledge.org/resource/WTA_Prague_Open,13,0
http://yago-knowledge.org/resource/Meta-organization,13,0
http://yago-knowledge.org/resource/Tactic_(method),13,0
http://yago-knowledge.org/resource/Airborne_forces,13,0
http://yago-knowledge.org/resource/Adjective,13,0
http://yago-knowledge.org/resource/Integrated_device_manufacturer,13,0
http://yago-knowledge.org/resource/Information,13,0
http://yago-knowledge.org/resource/Roman_diocese,13,0
http://yago-knowledge.org/resource/Surface_mining,13,0
http://yago-knowledge.org/resource/Subtropical_cyclone,13,0
http://yago-knowledge.org/resource/IAAF_Continental_Cup,13,0
http://yago-knowledge.org/resource/Video_on_demand,13,0
http://yago-knowledge.org/resource/Standard_language,13,0
http://yago-knowledge.org/resource/Emergency_landing,13,0
http://yago-knowledge.org/resource/FIBA_Asia_Cup,13,0
http://yago-knowledge.org/resource/International_financial_institutions,13,0
http://yago-knowledge.org/resource/United_States_National_Marine_Sanctuary,13,0
http://yago-knowledge.org/resource/Placeholder_name,13,0
http://yago-knowledge.org/resource/Windows_code_page,13,0
http://yago-knowledge.org/resource/Nursing_home_care,13,0
http://yago-knowledge.org/resource/Brit_Awards,13,0
http://yago-knowledge.org/resource/Law_of_the_People's_Republic_of_China,13,0
http://yago-knowledge.org/resource/Screen_reader,13,0
http://yago-knowledge.org/resource/Alaska_Native_corporation,13,0
http://yago-knowledge.org/resource/Breechloader,13,0
http://yago-knowledge.org/resource/Regions_of_Burkina_Faso,13,0
http://yago-knowledge.org/resource/Astrophysical_maser,13,0
http://yago-knowledge.org/resource/Historic_counties_of_England,13,0
http://yago-knowledge.org/resource/Protected_areas_of_Canada,13,0
http://yago-knowledge.org/resource/Convoy,13,0
http://yago-knowledge.org/resource/Integral_transform,13,0
http://yago-knowledge.org/resource/Liquor,13,0
http://yago-knowledge.org/resource/Public_policy_school,13,0
http://yago-knowledge.org/resource/Plant,13,0
http://yago-knowledge.org/resource/Legoland,13,0
http://yago-knowledge.org/resource/Virginia_Slims_of_Florida,13,0
http://yago-knowledge.org/resource/Bodil_Awards,13,0
http://yago-knowledge.org/resource/Peace_conference,13,0
http://yago-knowledge.org/resource/Chronology,13,0
http://yago-knowledge.org/resource/Heath,13,0
http://yago-knowledge.org/resource/Pedway,13,0
http://yago-knowledge.org/resource/Provinces_of_South_Korea,13,0
http://yago-knowledge.org/resource/Organic_reaction,13,0
http://yago-knowledge.org/resource/Camping_World_400,13,0
http://yago-knowledge.org/resource/Government_of_Greece,13,0
http://yago-knowledge.org/resource/Data_type,13,0
http://yago-knowledge.org/resource/Urban_districts_of_Sweden,13,0
http://yago-knowledge.org/resource/Interface_(computing),13,0
http://yago-knowledge.org/resource/İstanbul_Cup,13,0
http://yago-knowledge.org/resource/Procedure_code,13,0
http://yago-knowledge.org/resource/Unary_operation,13,0
http://yago-knowledge.org/resource/Real_estate_investment_trust,13,0
http://yago-knowledge.org/resource/Music_tracker,13,0
http://yago-knowledge.org/resource/Wheelchair_tennis,13,0
http://yago-knowledge.org/resource/Box_girder_bridge,13,0
http://yago-knowledge.org/resource/Jam_band,13,0
http://yago-knowledge.org/resource/Copenhagen_Open,13,0
http://yago-knowledge.org/resource/Dovecote,13,0
http://yago-knowledge.org/resource/Balloon-borne_telescope,13,0
http://yago-knowledge.org/resource/Fibonacci_number,13,0
http://yago-knowledge.org/resource/Annals,13,0
http://yago-knowledge.org/resource/Special_economic_zone,13,0
http://yago-knowledge.org/resource/Emergency_telephone_number,13,0
http://yago-knowledge.org/resource/Marian_apparition,13,0
http://yago-knowledge.org/resource/Puzzle,13,0
http://yago-knowledge.org/resource/Space_launch,13,0
http://yago-knowledge.org/resource/Jewish_day_school,13,0
http://yago-knowledge.org/resource/Ballistic_missile,13,0
http://schema.org/ComedyClub,13,0
http://yago-knowledge.org/resource/Field_hockey_at_the_Pan_American_Games,13,0
http://yago-knowledge.org/resource/European_Race_Walking_Cup,13,0
http://yago-knowledge.org/resource/Grammatical_tense,13,0
http://yago-knowledge.org/resource/Budget_of_the_United_Kingdom,13,0
http://yago-knowledge.org/resource/Children's_song,13,0
http://yago-knowledge.org/resource/Statutory_corporation,13,0
http://yago-knowledge.org/resource/Direct_election,13,0
http://yago-knowledge.org/resource/Applied_science,13,0
http://yago-knowledge.org/resource/Collis_(planetary_nomenclature),13,0
http://yago-knowledge.org/resource/Reserve_team,13,0
http://yago-knowledge.org/resource/Qatar_Ladies_Open,13,0
http://yago-knowledge.org/resource/Cryptosystem,13,0
http://yago-knowledge.org/resource/International_court,13,0
http://yago-knowledge.org/resource/Bible_society,13,0
http://yago-knowledge.org/resource/Arcade_game,13,0
http://yago-knowledge.org/resource/Economic_history,13,0
http://yago-knowledge.org/resource/Provinces_of_Finland,13,0
http://yago-knowledge.org/resource/Religious_belief,13,0
http://yago-knowledge.org/resource/Online_community,13,0
http://yago-knowledge.org/resource/Diet_(nutrition),13,0
http://yago-knowledge.org/resource/Car_dealership,13,0
http://yago-knowledge.org/resource/Dome,13,0
http://yago-knowledge.org/resource/Regions_of_the_People's_Republic_of_Romania,13,0
http://yago-knowledge.org/resource/Rowing_at_the_Pan_American_Games,13,0
http://yago-knowledge.org/resource/Commonwealth_Bank_Tennis_Classic,13,0
http://yago-knowledge.org/resource/National_symbol,13,0
http://yago-knowledge.org/resource/Statistical_regions_of_Slovenia,13,0
http://yago-knowledge.org/resource/Colonia_(Roman),13,0
http://yago-knowledge.org/resource/Cabinet_of_Australia,13,0
http://yago-knowledge.org/resource/Scientific_method,13,0
http://yago-knowledge.org/resource/Districts_of_Sierra_Leone,13,0
http://yago-knowledge.org/resource/Artist's_book,13,0
http://yago-knowledge.org/resource/Theatre_for_Young_Audiences,13,0
http://yago-knowledge.org/resource/Draft_(sports),13,0
http://yago-knowledge.org/resource/List_of_Migratory_Bird_Sanctuaries_of_Canada,13,0
http://yago-knowledge.org/resource/Tsunami,13,0
http://yago-knowledge.org/resource/Auxiliary_ship,13,0
http://yago-knowledge.org/resource/Pontifical_council,13,0
http://yago-knowledge.org/resource/Provincial_and_territorial_courts_in_Canada,13,0
http://yago-knowledge.org/resource/Hill_chain,13,0
http://yago-knowledge.org/resource/Free_newspaper,13,0
http://yago-knowledge.org/resource/Stage_station,13,0
http://yago-knowledge.org/resource/Fallacy,13,0
http://yago-knowledge.org/resource/Naval_trawler,13,0
http://yago-knowledge.org/resource/Tripoint,13,0
http://yago-knowledge.org/resource/Fifth-rate,13,0
http://yago-knowledge.org/resource/Metrication,13,0
http://yago-knowledge.org/resource/Oblast,13,0
http://yago-knowledge.org/resource/Biogeographic_realm,13,0
http://yago-knowledge.org/resource/Winter_Paralympic_Games,13,0
http://yago-knowledge.org/resource/Établissement_public_à_caractère_administratif,13,0
http://yago-knowledge.org/resource/Catacombs,13,0
http://yago-knowledge.org/resource/Miniature_wargaming,13,0
http://yago-knowledge.org/resource/State_church,13,0
http://yago-knowledge.org/resource/Mutants_in_fiction,13,0
http://yago-knowledge.org/resource/California_ballot_proposition,13,0
http://yago-knowledge.org/resource/Liman_(landform),13,0
http://yago-knowledge.org/resource/Golden_Raspberry_Awards,13,0
http://yago-knowledge.org/resource/Military_operation_plan,13,0
http://yago-knowledge.org/resource/Superstition,13,0
http://yago-knowledge.org/resource/Structure,13,0
http://yago-knowledge.org/resource/State_police_(United_States),13,0
http://yago-knowledge.org/resource/Strategy_game,13,0
http://yago-knowledge.org/resource/Tennis_at_the_Asian_Games,13,0
http://yago-knowledge.org/resource/County-administered_city,14,0
http://yago-knowledge.org/resource/Man-portable_air-defense_system,14,0
http://yago-knowledge.org/resource/China_Open_(badminton),14,0
http://yago-knowledge.org/resource/Regions_of_the_Czech_Republic,14,0
http://yago-knowledge.org/resource/Chiefdom,14,0
http://yago-knowledge.org/resource/Computer_form_factor,14,0
http://yago-knowledge.org/resource/Metropolitan_regions_of_Norway,14,0
http://yago-knowledge.org/resource/List_of_cantonal_legislatures_of_Switzerland,14,0
http://yago-knowledge.org/resource/Non-metropolitan_county,14,0
http://yago-knowledge.org/resource/Electronic_health_record,14,0
http://yago-knowledge.org/resource/Probability_distribution,14,0
http://yago-knowledge.org/resource/French_Road_Cycling_Cup,14,0
http://yago-knowledge.org/resource/Moraine,14,0
http://yago-knowledge.org/resource/Retail,14,0
http://yago-knowledge.org/resource/IAAF_World_Marathon_Cup,14,0
http://yago-knowledge.org/resource/Regions_of_Senegal,14,0
http://yago-knowledge.org/resource/Districts_of_Nauru,14,0
http://yago-knowledge.org/resource/Position_(team_sports),14,0
http://yago-knowledge.org/resource/Memorandum,14,0
http://yago-knowledge.org/resource/Geologic_province,14,0
http://yago-knowledge.org/resource/South-east_Commonwealth_Marine_Reserve_Network,14,0
http://yago-knowledge.org/resource/Trading_company,14,0
http://yago-knowledge.org/resource/Departments_of_El_Salvador,14,0
http://yago-knowledge.org/resource/Stable_nuclide,14,0
http://yago-knowledge.org/resource/Prime_Minister's_Resignation_Honours,14,0
http://yago-knowledge.org/resource/Problem,14,0
http://yago-knowledge.org/resource/Companies_with_limited_liability_in_German_speaking_countries,14,0
http://yago-knowledge.org/resource/Shot_tower,14,0
http://yago-knowledge.org/resource/Warsaw_Open,14,0
http://yago-knowledge.org/resource/Clásico_RCN,14,0
http://yago-knowledge.org/resource/Motu_proprio,14,0
http://yago-knowledge.org/resource/Pamphlet,14,0
http://yago-knowledge.org/resource/WAC_Men's_Basketball_Tournament,14,0
http://yago-knowledge.org/resource/Erg_(landform),14,0
http://yago-knowledge.org/resource/Atlanta_500,14,0
http://yago-knowledge.org/resource/Troopship,14,0
http://yago-knowledge.org/resource/Grove_(nature),14,0
http://yago-knowledge.org/resource/Social_enterprise,14,0
http://yago-knowledge.org/resource/Districts_of_Jyväskylä,14,0
http://yago-knowledge.org/resource/Elderships_of_Lithuania,14,0
http://yago-knowledge.org/resource/Greek_primordial_deities,14,0
http://yago-knowledge.org/resource/Vuelta_a_Burgos,14,0
http://yago-knowledge.org/resource/Soap_opera,14,0
http://yago-knowledge.org/resource/Oceania_Youth_Athletics_Championships,14,0
http://yago-knowledge.org/resource/Alternative_medicine,14,0
http://yago-knowledge.org/resource/City_centre,14,0
http://yago-knowledge.org/resource/Audio_coding_format,14,0
http://yago-knowledge.org/resource/Numeral_(linguistics),14,0
http://yago-knowledge.org/resource/Boycott,14,0
http://yago-knowledge.org/resource/License,14,0
http://yago-knowledge.org/resource/Client_state,14,0
http://yago-knowledge.org/resource/Rally_Mexico,14,0
http://yago-knowledge.org/resource/List_of_parishes_in_Prince_Edward_Island,14,0
http://yago-knowledge.org/resource/Graben,14,0
http://yago-knowledge.org/resource/Character_class_(Dungeons_&_Dragons),14,0
http://yago-knowledge.org/resource/Data_model,14,0
http://yago-knowledge.org/resource/Game_mechanics,14,0
http://yago-knowledge.org/resource/Time_standard,14,0
http://yago-knowledge.org/resource/Chivalric_romance,14,0
http://yago-knowledge.org/resource/Swiss_Open_(badminton),14,0
http://yago-knowledge.org/resource/Reflex,14,0
http://yago-knowledge.org/resource/Hexagonal_number,14,0
http://yago-knowledge.org/resource/Trainer_aircraft,14,0
http://yago-knowledge.org/resource/Military_road,14,0
http://yago-knowledge.org/resource/Mode_(music),14,0
http://yago-knowledge.org/resource/Information_system,14,0
http://yago-knowledge.org/resource/Regions_of_Namibia,14,0
http://yago-knowledge.org/resource/Birth_defect,14,0
http://yago-knowledge.org/resource/Community_college_district,14,0
http://yago-knowledge.org/resource/Detroit_Grand_Prix_(IndyCar),14,0
http://yago-knowledge.org/resource/Mesa,14,0
http://yago-knowledge.org/resource/Power_of_two,14,0
http://yago-knowledge.org/resource/Board_wargame,14,0
http://yago-knowledge.org/resource/Soyuz_7K-OK,14,0
http://yago-knowledge.org/resource/Korea_Open_(badminton),14,0
http://yago-knowledge.org/resource/Joint_technological_education_district,14,0
http://yago-knowledge.org/resource/Volcano_observatory,14,0
http://yago-knowledge.org/resource/Punishment,14,0
http://yago-knowledge.org/resource/Ingredient,14,0
http://yago-knowledge.org/resource/Music_publisher_(sheet_music),14,0
http://yago-knowledge.org/resource/Branched_chain_fatty_acids,14,0
http://yago-knowledge.org/resource/Gated_community,14,0
http://yago-knowledge.org/resource/Packet_analyzer,14,0
http://yago-knowledge.org/resource/Human_sexual_activity,14,0
http://yago-knowledge.org/resource/Micropolitan_statistical_area,14,0
http://yago-knowledge.org/resource/Barony_(county_division),14,0
http://yago-knowledge.org/resource/Investment_company,14,0
http://yago-knowledge.org/resource/Prefectures_of_Chad,14,0
http://yago-knowledge.org/resource/Parishes_of_Jamaica,14,0
http://yago-knowledge.org/resource/Download_manager,14,0
http://yago-knowledge.org/resource/Stainless_steel,14,0
http://yago-knowledge.org/resource/Neighbourhoods_of_Delhi,14,0
http://yago-knowledge.org/resource/Finnish_District_Football_Associations,14,0
http://yago-knowledge.org/resource/Judo_at_the_Pan_American_Games,14,0
http://yago-knowledge.org/resource/Undeciphered_writing_systems,14,0
http://yago-knowledge.org/resource/Jagdschloss,14,0
http://yago-knowledge.org/resource/Debut_novel,14,0
http://yago-knowledge.org/resource/Rallye_Deutschland,14,0
http://yago-knowledge.org/resource/World_Team_Cup,14,0
http://yago-knowledge.org/resource/Foxwoods_Resort_Casino_301,14,0
http://yago-knowledge.org/resource/United_States_courts_of_appeals,14,0
http://yago-knowledge.org/resource/Virtual_machine,14,0
http://yago-knowledge.org/resource/Estimator,14,0
http://yago-knowledge.org/resource/Limes,14,0
http://yago-knowledge.org/resource/Pastry,14,0
http://yago-knowledge.org/resource/Insular_area,14,0
http://yago-knowledge.org/resource/San_Diego_Film_Critics_Society,14,0
http://yago-knowledge.org/resource/Declaration_of_war,14,0
http://yago-knowledge.org/resource/WCT_World_Doubles,14,0
http://yago-knowledge.org/resource/Calculator,14,0
http://yago-knowledge.org/resource/Chaos_terrain,14,0
http://yago-knowledge.org/resource/News_magazine,14,0
http://yago-knowledge.org/resource/Mainichi_Film_Awards,14,0
http://yago-knowledge.org/resource/Knife,14,0
http://yago-knowledge.org/resource/Motorways_of_Switzerland,14,0
http://yago-knowledge.org/resource/Summit-level_canal,14,0
http://yago-knowledge.org/resource/Fantasia_(music),14,0
http://yago-knowledge.org/resource/List_of_zones_of_Nepal,14,0
http://yago-knowledge.org/resource/Laptop,14,0
http://yago-knowledge.org/resource/Secosteroid,14,0
http://yago-knowledge.org/resource/Domus,14,0
http://yago-knowledge.org/resource/Australian_marine_parks,14,0
http://yago-knowledge.org/resource/Standardization_Agreement,14,0
http://yago-knowledge.org/resource/Mormon_literature,14,0
http://yago-knowledge.org/resource/Discourse,14,0
http://yago-knowledge.org/resource/Add-on_(Mozilla),14,0
http://yago-knowledge.org/resource/Gay_bar,14,0
http://yago-knowledge.org/resource/Submarine-launched_ballistic_missile,14,0
http://yago-knowledge.org/resource/FanShield_500,14,0
http://yago-knowledge.org/resource/List_of_Canadian_courts_of_appeal,14,0
http://yago-knowledge.org/resource/Ice_Hockey_European_Championships,14,0
http://yago-knowledge.org/resource/Legislative_session,14,0
http://yago-knowledge.org/resource/Control_character,14,0
http://yago-knowledge.org/resource/Military_district,14,0
http://yago-knowledge.org/resource/Middle-earth_peoples,14,0
http://yago-knowledge.org/resource/Legal_tender,14,0
http://yago-knowledge.org/resource/Districts_of_Djibouti,14,0
http://yago-knowledge.org/resource/Tour_of_California,14,0
http://yago-knowledge.org/resource/Aviso,14,0
http://yago-knowledge.org/resource/December_21,14,0
http://yago-knowledge.org/resource/News_website,14,0
http://yago-knowledge.org/resource/Tour_of_the_Netherlands,14,0
http://yago-knowledge.org/resource/Supercomputer_operating_systems,14,0
http://yago-knowledge.org/resource/Demo_effect,14,0
http://yago-knowledge.org/resource/Seat_of_government,14,0
http://yago-knowledge.org/resource/Digital_container_format,14,0
http://yago-knowledge.org/resource/Premier_League_Darts,14,0
http://yago-knowledge.org/resource/Breeders'_Cup,14,0
http://yago-knowledge.org/resource/Military_tactics,14,0
http://yago-knowledge.org/resource/Piano_quintet,14,0
http://yago-knowledge.org/resource/Status_(law),14,0
http://yago-knowledge.org/resource/Border_guard,14,0
http://yago-knowledge.org/resource/Passage_grave,14,0
http://yago-knowledge.org/resource/Adult_movie_theater,14,0
http://yago-knowledge.org/resource/Fictional_book,14,0
http://yago-knowledge.org/resource/Corregimientos_of_Colombia,14,0
http://yago-knowledge.org/resource/Ministry_of_Construction,14,0
http://yago-knowledge.org/resource/Malaysia_Open_(badminton),14,0
http://yago-knowledge.org/resource/Defence_mechanism,14,0
http://yago-knowledge.org/resource/Cultural_area,14,0
http://yago-knowledge.org/resource/XML_schema,14,0
http://yago-knowledge.org/resource/Overture,14,0
http://yago-knowledge.org/resource/Structural_motif,14,0
http://yago-knowledge.org/resource/Swedish_motorcycle_Grand_Prix,14,0
http://yago-knowledge.org/resource/Mieczysław_Połukard_Criterium_of_Polish_Speedway_Leagues_Aces,14,0
http://yago-knowledge.org/resource/Poorhouse,14,0
http://yago-knowledge.org/resource/Types_of_cheese,14,0
http://yago-knowledge.org/resource/Software_as_a_service,14,0
http://yago-knowledge.org/resource/Dance_move,14,0
http://yago-knowledge.org/resource/Oceanic_plateau,14,0
http://yago-knowledge.org/resource/Badminton_at_the_Commonwealth_Games,14,0
http://yago-knowledge.org/resource/Stabbing,14,0
http://yago-knowledge.org/resource/Regular_graph,14,0
http://yago-knowledge.org/resource/Civil_service,14,0
http://yago-knowledge.org/resource/Metropolitan_cities_of_Italy,14,0
http://yago-knowledge.org/resource/Bible_translations_into_English,14,0
http://yago-knowledge.org/resource/Cage_(graph_theory),14,0
http://yago-knowledge.org/resource/Tile-based_game,14,0
http://yago-knowledge.org/resource/Office,14,0
http://yago-knowledge.org/resource/Limited_liability_partnership,14,0
http://yago-knowledge.org/resource/Pilgrims'_way,14,0
http://yago-knowledge.org/resource/Pop_duo,14,0
http://yago-knowledge.org/resource/Bismarck_tower,14,0
http://yago-knowledge.org/resource/AAA_Texas_500,14,0
http://yago-knowledge.org/resource/Data_center,14,0
http://yago-knowledge.org/resource/Tyson_Holly_Farms_400,14,0
http://yago-knowledge.org/resource/List_of_Torchwood_characters,14,0
http://yago-knowledge.org/resource/Senior_League_World_Series,14,0
http://yago-knowledge.org/resource/Geodetic_datum,14,0
http://yago-knowledge.org/resource/Government_of_Croatia,14,0
http://yago-knowledge.org/resource/Danmark_Rundt,14,0
http://yago-knowledge.org/resource/Video_card,14,0
http://yago-knowledge.org/resource/Mirrorless_interchangeable-lens_camera,14,0
http://yago-knowledge.org/resource/Maquis_(World_War_II),14,0
http://yago-knowledge.org/resource/Provinces_of_Fiji,14,0
http://yago-knowledge.org/resource/Organ_(music),14,0
http://yago-knowledge.org/resource/Service_pistol,14,0
